danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.503,0.614,7,-7.814,1,0.0283,0.123,0.023,0.17,0.313,111.148,audio_features,70jnaGaj1rtpyABfUURpvr,spotify:track:70jnaGaj1rtpyABfUURpvr,https://api.spotify.com/v1/tracks/70jnaGaj1rtpyABfUURpvr,https://api.spotify.com/v1/audio-analysis/70jnaGaj1rtpyABfUURpvr,147000,4
0.188,0.55,2,-9.33,1,0.0372,0.541,0.0,0.289,0.568,177.094,audio_features,7jvptnW3PMozIQq4C6uJB9,spotify:track:7jvptnW3PMozIQq4C6uJB9,https://api.spotify.com/v1/tracks/7jvptnW3PMozIQq4C6uJB9,https://api.spotify.com/v1/audio-analysis/7jvptnW3PMozIQq4C6uJB9,153427,3
0.576,0.591,0,-9.959,1,0.027,0.191,0.0,0.0678,0.479,108.444,audio_features,2vRdgBjvjF6LHaWVssDeGN,spotify:track:2vRdgBjvjF6LHaWVssDeGN,https://api.spotify.com/v1/tracks/2vRdgBjvjF6LHaWVssDeGN,https://api.spotify.com/v1/audio-analysis/2vRdgBjvjF6LHaWVssDeGN,480800,4
0.434,0.546,0,-10.384,0,0.0379,0.0345,0.098,0.0935,0.465,121.738,audio_features,2Ajtl0ro60h3VN3rD3Y1IF,spotify:track:2Ajtl0ro60h3VN3rD3Y1IF,https://api.spotify.com/v1/tracks/2Ajtl0ro60h3VN3rD3Y1IF,https://api.spotify.com/v1/audio-analysis/2Ajtl0ro60h3VN3rD3Y1IF,195400,4
0.201,0.494,2,-7.513,1,0.0331,0.401,0.00159,0.0345,0.383,81.416,audio_features,2Vio9orJlk0fFVeO0CgtA6,spotify:track:2Vio9orJlk0fFVeO0CgtA6,https://api.spotify.com/v1/tracks/2Vio9orJlk0fFVeO0CgtA6,https://api.spotify.com/v1/audio-analysis/2Vio9orJlk0fFVeO0CgtA6,242907,4
0.25,0.821,7,-7.694,1,0.075,0.000551,0.00181,0.335,0.81,190.203,audio_features,1MlsQwhm6MU3PYMHNIc2YS,spotify:track:1MlsQwhm6MU3PYMHNIc2YS,https://api.spotify.com/v1/tracks/1MlsQwhm6MU3PYMHNIc2YS,https://api.spotify.com/v1/audio-analysis/1MlsQwhm6MU3PYMHNIc2YS,195827,4
0.265,0.78,4,-6.959,1,0.0392,0.00254,0.134,0.319,0.477,112.482,audio_features,5dDPFVD26G55XYYaKIexRS,spotify:track:5dDPFVD26G55XYYaKIexRS,https://api.spotify.com/v1/tracks/5dDPFVD26G55XYYaKIexRS,https://api.spotify.com/v1/audio-analysis/5dDPFVD26G55XYYaKIexRS,276960,4
0.228,0.241,9,-20.925,0,0.0347,0.0475,1.36e-05,0.344,0.149,140.087,audio_features,0MjNwys4xsfX3MoiJUtMfw,spotify:track:0MjNwys4xsfX3MoiJUtMfw,https://api.spotify.com/v1/tracks/0MjNwys4xsfX3MoiJUtMfw,https://api.spotify.com/v1/audio-analysis/0MjNwys4xsfX3MoiJUtMfw,303000,4
0.472,0.391,11,-13.581,0,0.0273,0.196,0.844,0.272,0.399,99.395,audio_features,35VcWn3lZ4ne9mhN8uMrFm,spotify:track:35VcWn3lZ4ne9mhN8uMrFm,https://api.spotify.com/v1/tracks/35VcWn3lZ4ne9mhN8uMrFm,https://api.spotify.com/v1/audio-analysis/35VcWn3lZ4ne9mhN8uMrFm,184453,4
0.706,0.365,7,-16.953,1,0.0346,0.298,0.577,0.114,0.47,114.869,audio_features,6Nny1WrFpBvhgbqHhI4j0W,spotify:track:6Nny1WrFpBvhgbqHhI4j0W,https://api.spotify.com/v1/tracks/6Nny1WrFpBvhgbqHhI4j0W,https://api.spotify.com/v1/audio-analysis/6Nny1WrFpBvhgbqHhI4j0W,108627,4
0.691,0.567,8,-12.298,1,0.165,0.00893,8.48e-05,0.112,0.388,149.028,audio_features,27aeWRq1h65omUnS16hciN,spotify:track:27aeWRq1h65omUnS16hciN,https://api.spotify.com/v1/tracks/27aeWRq1h65omUnS16hciN,https://api.spotify.com/v1/audio-analysis/27aeWRq1h65omUnS16hciN,122667,4
0.304,0.453,11,-12.143,1,0.045,0.124,8.67e-06,0.332,0.387,94.919,audio_features,6g6N0HhdpogmRlBKNMZJFj,spotify:track:6g6N0HhdpogmRlBKNMZJFj,https://api.spotify.com/v1/tracks/6g6N0HhdpogmRlBKNMZJFj,https://api.spotify.com/v1/audio-analysis/6g6N0HhdpogmRlBKNMZJFj,221013,1
0.576,0.864,9,-8.34,1,0.0298,0.235,0.039,0.144,0.902,127.856,audio_features,6yUIyHqIrx854Jief095VE,spotify:track:6yUIyHqIrx854Jief095VE,https://api.spotify.com/v1/tracks/6yUIyHqIrx854Jief095VE,https://api.spotify.com/v1/audio-analysis/6yUIyHqIrx854Jief095VE,186560,4
