danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.573,0.667,2,-6.612,0,0.0278,0.172,0.000102,0.15,0.258,135.961,audio_features,0mjwigpuvO4IAAMtoNoUyQ,spotify:track:0mjwigpuvO4IAAMtoNoUyQ,https://api.spotify.com/v1/tracks/0mjwigpuvO4IAAMtoNoUyQ,https://api.spotify.com/v1/audio-analysis/0mjwigpuvO4IAAMtoNoUyQ,239707,4
0.425,0.954,1,-3.756,0,0.0476,0.00414,0.0,0.0555,0.933,178.043,audio_features,0Ph6L4l8dYUuXFmb71Ajnd,spotify:track:0Ph6L4l8dYUuXFmb71Ajnd,https://api.spotify.com/v1/tracks/0Ph6L4l8dYUuXFmb71Ajnd,https://api.spotify.com/v1/audio-analysis/0Ph6L4l8dYUuXFmb71Ajnd,243160,4
0.777,0.782,0,-4.435,0,0.0907,0.0505,0.0,0.64,0.773,94.023,audio_features,4ggiDYAkJ7Yk8d5xOr7Xjo,spotify:track:4ggiDYAkJ7Yk8d5xOr7Xjo,https://api.spotify.com/v1/tracks/4ggiDYAkJ7Yk8d5xOr7Xjo,https://api.spotify.com/v1/audio-analysis/4ggiDYAkJ7Yk8d5xOr7Xjo,221653,4
0.725,0.903,0,-2.955,1,0.0658,0.0344,0.0,0.183,0.946,142.006,audio_features,00i0O74dXdaKKdCrqHnfXm,spotify:track:00i0O74dXdaKKdCrqHnfXm,https://api.spotify.com/v1/tracks/00i0O74dXdaKKdCrqHnfXm,https://api.spotify.com/v1/audio-analysis/00i0O74dXdaKKdCrqHnfXm,211680,4
0.791,0.782,7,-4.973,1,0.0289,0.143,3.7e-06,0.107,0.635,115.992,audio_features,2JBs412fpVUuzIaIp3CyIs,spotify:track:2JBs412fpVUuzIaIp3CyIs,https://api.spotify.com/v1/tracks/2JBs412fpVUuzIaIp3CyIs,https://api.spotify.com/v1/audio-analysis/2JBs412fpVUuzIaIp3CyIs,264720,4
0.578,0.524,7,-4.447,1,0.0322,0.186,0.0,0.126,0.196,135.739,audio_features,376zCxYCHr7rSFBdz41QyE,spotify:track:376zCxYCHr7rSFBdz41QyE,https://api.spotify.com/v1/tracks/376zCxYCHr7rSFBdz41QyE,https://api.spotify.com/v1/audio-analysis/376zCxYCHr7rSFBdz41QyE,236613,4
0.691,0.658,0,-6.496,1,0.0359,0.398,4.58e-05,0.112,0.617,97.68,audio_features,3yEtuhGR8jOtusa29jWrhG,spotify:track:3yEtuhGR8jOtusa29jWrhG,https://api.spotify.com/v1/tracks/3yEtuhGR8jOtusa29jWrhG,https://api.spotify.com/v1/audio-analysis/3yEtuhGR8jOtusa29jWrhG,300160,4
0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,audio_features,2qG5sZ7Si6sdK74qLxedYM,spotify:track:2qG5sZ7Si6sdK74qLxedYM,https://api.spotify.com/v1/tracks/2qG5sZ7Si6sdK74qLxedYM,https://api.spotify.com/v1/audio-analysis/2qG5sZ7Si6sdK74qLxedYM,161627,4
0.836,0.703,4,-3.554,0,0.0657,0.0845,0.0,0.138,0.902,94.048,audio_features,7FlQk2gJ6TBrHHiidvdR2O,spotify:track:7FlQk2gJ6TBrHHiidvdR2O,https://api.spotify.com/v1/tracks/7FlQk2gJ6TBrHHiidvdR2O,https://api.spotify.com/v1/audio-analysis/7FlQk2gJ6TBrHHiidvdR2O,226093,4
0.678,0.806,1,-3.334,1,0.0648,0.0464,0.0,0.0673,0.614,183.984,audio_features,4yVO0wOhXsZC1RuPgHP524,spotify:track:4yVO0wOhXsZC1RuPgHP524,https://api.spotify.com/v1/tracks/4yVO0wOhXsZC1RuPgHP524,https://api.spotify.com/v1/audio-analysis/4yVO0wOhXsZC1RuPgHP524,227480,4
0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,audio_features,6tDDoYIxWvMLTdKpjFkc1B,spotify:track:6tDDoYIxWvMLTdKpjFkc1B,https://api.spotify.com/v1/tracks/6tDDoYIxWvMLTdKpjFkc1B,https://api.spotify.com/v1/audio-analysis/6tDDoYIxWvMLTdKpjFkc1B,160191,4
0.789,0.837,10,-3.247,1,0.23,0.125,0.0,0.209,0.476,81.536,audio_features,3MBNAfBXIq9fI2Sez8EcNX,spotify:track:3MBNAfBXIq9fI2Sez8EcNX,https://api.spotify.com/v1/tracks/3MBNAfBXIq9fI2Sez8EcNX,https://api.spotify.com/v1/audio-analysis/3MBNAfBXIq9fI2Sez8EcNX,200337,4
